train_losses,val_losses
0.8319188018234409,0.7366383795331164
0.7002587354102102,0.667569068146915
0.6605024681610315,0.6470603702998743
0.6390359642554303,0.6261614037723076
0.622594805071954,0.6170586674678616
0.6106096602621532,0.601363421940222
0.59731231830558,0.5928187544752912
0.5904953792792599,0.5873377294075198
0.5819923680655811,0.5776306419837766
0.5753314275319884,0.5690845425535993
0.5697034897447444,0.5685809778004158
0.5637171180069852,0.5612496653708016
0.5612752905508288,0.5560648521272148
0.5554165975577167,0.55232257305122
0.5514269244914152,0.5464621854991447
0.5490419718683982,0.5462928101783846
0.545850011523889,0.5414158069505924
0.5425718446167148,0.5406418675329627
0.540523720355261,0.538438634174626
0.535983516975325,0.5387779503333859
0.5359312195356201,0.5336985849752659
0.5340697520444182,0.5302864189555005
0.5326022675248231,0.5308668024656249
0.5315030972162883,0.5313650187922687
0.528296587337442,0.5255920763422803
0.525670423313063,0.5258099146005584
0.5233290570933803,0.5238382983498457
0.5225713022712136,0.5202142436329912
0.5202331780576381,0.5198506785602104
0.5197874898813208,0.518797813392267
0.5216450185191874,0.5195911846509794
0.5175891963803039,0.5157270642315469
0.5159831251416888,0.5157475733175511
0.5144470117530044,0.5136066951402803
0.5138555238036071,0.5138213125670829
0.5123722514327691,0.5133255712869691
0.5117101800685027,0.5102433409632706
0.5109215313885488,0.5123845658651213
0.5099286667343711,0.5091579069451588
0.5093053782878278,0.5095058490590352
0.5073366459535092,0.5093151229183849
0.5070056065410173,0.508285576250495
0.5056415772762428,0.505575196772087
0.5054853004663169,0.5038034312608766
0.5065507368165619,0.5047493119065355
0.5064937606960738,0.5049517423641391
0.504165793113968,0.5000925870930276
0.5029077058746702,0.5015550720982436
0.5030294090712152,0.5013510010591368
0.5022249782977461,0.5015047076271801
