train_losses,val_losses
0.8351434197555594,0.7417679036535868
0.7040429485087492,0.6736314020505766
0.6612428803022216,0.6467789397007082
0.6384137097670107,0.657529428237822
0.6239610225975919,0.6239247707332053
0.6107964750049877,0.6015178088734789
0.5985648952373842,0.5952168325098549
0.5898144827408045,0.5837580830585666
0.5824870296076041,0.578513420209652
0.5733262716507425,0.5688357978332333
0.5682407376717548,0.5632487978877091
0.5621964088102587,0.5565219485178227
0.5608780956592689,0.5533683612579252
0.555006661463757,0.5612905825056681
0.5518329785794628,0.5496379413255831
0.5476695981155447,0.5433173019711565
0.5435860718188643,0.544833869468875
0.5422213642775607,0.5388193130493164
0.5398952075413295,0.5360235419215226
0.5366803684202182,0.533751566962498
0.5349329434284548,0.5341650312993584
0.5330714445535828,0.5283660067290794
0.5304410739009883,0.531354753709421
0.5367990612172756,0.5410705862975702
0.5334681021923922,0.5304394008182898
0.5269779021237172,0.524541206476165
0.5249502290673808,0.5238772107333671
0.5233985142642948,0.5228710029183364
0.522877897372862,0.5314153025789958
0.5207794971206561,0.5235346853733063
0.5190045130496123,0.5210438232596327
0.5184134801228841,0.5181462590287371
0.51614183430769,0.5145287063063645
0.5168714367613501,0.5205972063832167
0.5140708490293853,0.5143599124943338
0.5140737444365105,0.5125719505112346
0.5131673455238343,0.5127089634174253
0.5142096147245291,0.5109395137647303
0.5125168199441871,0.5109956984112902
0.5097836081673499,0.5116130360742894
0.5142212231953939,0.5132166205382929
0.5099866595398002,0.5136135663928055
0.508464156364908,0.5069917505834161
0.5087788042568026,0.5106855689025507
0.5087126807290681,0.5085823506843753
0.5070394892270873,0.5094286646784806
0.5071218195415679,0.5071654915809631
0.5118685083324407,0.5070289031761449
0.5054512382364598,0.5036963238948728
0.5047117835810395,0.5046521403440615
