train_losses,val_losses
1.2103941477074915,1.1590753255820856
1.1428761118934267,1.1432581507578128
1.1332050963323943,1.1505852654212858
1.1265486533949975,1.1396321792428086
1.1257583862259275,1.139148912051829
1.1216666691968231,1.1365477202869043
1.1219237150789119,1.1385285941565908
1.1191877751123338,1.126696295854522
1.1198134846427814,1.1376891797635613
1.1188858665576598,1.1263839842342749
1.1125060954872443,1.1318628519046596
1.1155830749849074,1.1369996994006923
1.1146077925656117,1.120645960656608
1.1138410843148523,1.125412552095041
1.111329314335674,1.1259371223973065
1.1141449160316363,1.1238825292122074
1.1135152557269246,1.1133408364726276
1.1141294358538933,1.1361125598593456
1.1151570092253134,1.1296399410178022
1.1140855612398004,1.1319752633571625
1.116734888358992,1.129521047923623
1.1112440419845842,1.1334585736437541
1.1113826469499237,1.1291165758923787
1.110162493079698,1.1289081021053036
1.1112733569274955,1.126218928069603
1.1111691942020339,1.1273029817313682
1.1073692774286075,1.1277743127287887
1.109757040390352,1.129657557824763
1.1095614883364464,1.1280203766939116
1.1093623964964938,1.1281780498783762
1.109502331496907,1.1187991463556521
1.1117042499334633,1.1304858595859715
1.1103986182180392,1.1268303401586486
1.1093163813863482,1.1176974722524968
1.1115372547487012,1.1223776180569718
1.111697662363247,1.1257405557283542
1.110260824686816,1.1291179279001748
1.112854824422979,1.128268630766287
1.1101332636106582,1.1326903424611905
1.1104597525531743,1.1255421936511993
1.1074095383793319,1.1309299447187564
1.1105309226074997,1.1362748916556196
1.112851033973045,1.133462443584349
1.1126857658632758,1.1320667484911477
1.107951744802955,1.1288649301703384
1.1100419239932988,1.1197123811012362
1.1101828232103466,1.121862111295142
1.1115985687087182,1.1278306340299002
1.114953609631986,1.1266049946226724
1.111172902908455,1.13012975890462
