train_losses,val_losses
1.2102382009532175,1.1591223056723432
1.1426610684719216,1.1433757136507732
1.1331682893694663,1.1503182075372556
1.1264428085210372,1.1392196882061842
1.1256481041713637,1.138441652059555
1.1218173769866528,1.136423359556896
1.1220652494300791,1.1383995886256055
1.1189153603145054,1.1266988166948644
1.1199185424110516,1.137277018733141
1.1187806140808831,1.1261829443094207
1.112215512950404,1.1314923450714205
1.1155820278083386,1.1368144481647304
1.1146149411493418,1.1206017383715001
1.1138513608854643,1.1259062239309636
1.1113084173526893,1.1262391289559806
1.1140967785095681,1.1237644022557793
1.1135188937998142,1.113709171370762
1.1134743623182075,1.1358061541871327
1.1160057713385343,1.1298674432242788
1.114176483381362,1.1319124197087638
1.1168170192614704,1.1294164235998945
1.1112644319631615,1.1337147580414284
1.1114586748233457,1.1290556156053775
1.110264968304407,1.1290003860869058
1.1113630870572564,1.1263853667712793
1.1112719755594422,1.127379785223705
1.1074673991625001,1.1278737572635091
1.1098527240915363,1.1297515318161104
1.1096590795484529,1.1281124527861432
1.1094590858537323,1.1282683036676266
1.1095974725930868,1.1188986010667754
1.1117992694686059,1.1305788312016465
1.1104939914885021,1.1269222832307584
1.1094115288890138,1.1178014707274553
1.1116323541621773,1.1224776201131867
1.1117921680009284,1.1258506040747573
1.1103546719972779,1.1292217206664201
1.1129510907088818,1.1283731017170884
1.1102263475761933,1.132781628428436
1.1105538289563186,1.1256380997053006
1.1075045221516875,1.1310162427948742
1.110625537074342,1.136366836908387
1.1129445637164472,1.133558998020684
1.1127820748050197,1.1321568438192693
1.108046199026562,1.1289748324126732
1.1101385151447893,1.119815954347936
1.1102789434445959,1.1219545813595377
1.1116922466122374,1.127923575116367
1.1150477503432707,1.1267015883108464
1.1112684509381145,1.1302187195638331
